#    wavelength_obsframe_um         flux_obsframe_mJy
               0.0349289416          1.0737700000e-26
               0.0349450306          1.0737700000e-26
               0.0349611271          1.0737700000e-26
               0.0349772310          1.0737700000e-26
               0.0349933424          1.0737700000e-26
               0.0350094611          1.0737700000e-26
               0.0350255873          1.0737700000e-26
               0.0350417209          1.0737700000e-26
               0.0350578619          1.0737700000e-26
               0.0350740103          1.0737700000e-26
               0.0350901662          1.0737700000e-26
               0.0351063296          1.0737700000e-26
               0.0351225004          1.0737700000e-26
               0.0351386786          1.0737700000e-26
               0.0351548643          1.0737700000e-26
               0.0351710574          1.0737700000e-26
               0.0351872580          1.0737700000e-26
               0.0352034661          1.0737700000e-26
               0.0352196816          1.0737700000e-26
               0.0352359046          1.0737700000e-26
               0.0352521351          1.0737700000e-26
               0.0352683730          1.0737700000e-26
               0.0352846185          1.0737700000e-26
               0.0353008714          1.0737700000e-26
               0.0353171318          1.0737700000e-26
               0.0353333997          1.0737700000e-26
               0.0353496750          1.0737700000e-26
               0.0353659579          1.0737700000e-26
               0.0353822483          1.0737700000e-26
               0.0353985462          1.0737700000e-26
               0.0354148516          1.0737700000e-26
               0.0354311645          1.0737700000e-26
               0.0354474849          1.0737700000e-26
               0.0354638128          1.0737700000e-26
               0.0354801482          1.0737700000e-26
               0.0354964912          1.0737700000e-26
               0.0355128417          1.0737700000e-26
               0.0355291998          1.0737700000e-26
               0.0355455653          1.0737700000e-26
               0.0355619384          1.0737700000e-26
               0.0355783191          1.0737700000e-26
               0.0355947073          1.0737700000e-26
               0.0356111030          1.0737700000e-26
               0.0356275063          1.0737700000e-26
               0.0356439172          1.0737700000e-26
               0.0356603356          1.0737700000e-26
               0.0356767615          1.0737700000e-26
               0.0356931951          1.0737700000e-26
               0.0357096362          1.0737700000e-26
               0.0357260849          1.0737700000e-26
               0.0357425411          1.0737700000e-26
               0.0357590050          1.0737700000e-26
               0.0357754764          1.0737700000e-26
               0.0357919554          1.0737700000e-26
               0.0358084420          1.0737700000e-26
               0.0358249362          1.0737700000e-26
               0.0358414380          1.0737700000e-26
               0.0358579474          1.0737700000e-26
               0.0358744644          1.0737700000e-26
               0.0358909890          1.0737700000e-26
